make,model,year,engine_size,cylinders,transmission,fuel_type,city_mpg,highway_mpg,combined_mpg,co2_emissions
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,17.8,34.1,25.6,347.73316826379386
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,20.1,35.1,27.7,321.27520980893996
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,17.0,25.0,19.9,446.0055853818225
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,19.4,36.8,27.7,321.27520980893996
Bmw,1 Series,2007,2.0,4,Manual,Diesel,44.4,60.3,53.5,166.3071674305101
Bmw,1 Series,2007,2.0,4,Manual,Diesel,43.6,60.3,52.3,170.08687578120353
Bmw,1 Series,2007,1.6,4,Automatic,Gasoline,22.2,39.2,30.5,291.03754300339267
Bmw,1 Series,2007,1.6,4,Automatic,Gasoline,28.3,44.4,36.8,241.90133444437834
Bmw,1 Series,2007,1.6,4,Manual,Gasoline,22.4,40.6,31.4,283.4781263020058
Bmw,1 Series,2007,1.6,4,Manual,Gasoline,31.4,49.0,40.6,219.22308434021787
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,34.1,52.3,43.6,204.10425093744425
Bmw,1 Series,2007,2.0,4,Manual,Diesel,43.6,58.8,52.3,170.08687578120353
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,22.0,40.6,30.9,287.2578346526992
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,27.0,43.6,35.6,249.46075114576513
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,22.6,42.0,31.8,279.6984179513125
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,29.8,50.0,39.9,223.00279269091126
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,32.7,53.5,43.6,204.10425093744425
Bmw,1 Series,2007,2.0,4,Manual,Diesel,38.6,57.4,49.0,181.42600083328372
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,21.8,41.3,30.9,287.2578346526992
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,28.0,46.1,37.3,238.1216260936849
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,21.2,39.2,29.8,298.5969597047795
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,27.0,46.1,36.8,241.90133444437834
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,32.2,51.1,42.0,211.66366763883101
Bmw,1 Series,2007,2.0,4,Manual,Diesel,31.8,47.0,39.9,223.00279269091126
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,18.8,37.9,27.7,321.27520980893996
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,17.3,35.6,25.6,347.73316826379386
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,19.1,39.2,28.3,313.71579310755317
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,19.0,37.3,27.7,321.27520980893996
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,17.3,35.6,25.6,347.73316826379386
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,19.3,39.2,28.3,313.71579310755317
Bmw,1 Series,2007,2.0,4,Manual,Diesel,44.4,60.3,53.5,166.3071674305101
Bmw,1 Series,2007,2.0,4,Manual,Diesel,43.6,58.8,52.3,170.08687578120353
Bmw,1 Series,2007,1.6,4,Automatic,Gasoline,22.2,39.2,30.5,291.03754300339267
Bmw,1 Series,2007,1.6,4,Automatic,Gasoline,28.3,44.4,36.8,241.90133444437834
Bmw,1 Series,2007,1.6,4,Manual,Gasoline,22.4,40.6,31.4,283.4781263020058
Bmw,1 Series,2007,1.6,4,Manual,Gasoline,31.4,49.0,40.6,219.22308434021787
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,34.1,52.3,43.6,204.10425093744425
Bmw,1 Series,2007,2.0,4,Manual,Diesel,43.6,58.8,52.3,170.08687578120353
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,22.0,40.6,30.9,287.2578346526992
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,28.7,47.0,37.9,234.3419177429915
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,22.6,42.0,31.8,279.6984179513125
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,29.8,50.0,39.9,223.00279269091126
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,29.0,47.0,38.6,230.5622093922981
Bmw,1 Series,2007,2.0,4,Manual,Diesel,38.6,57.4,49.0,181.42600083328372
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,21.8,41.3,30.9,287.2578346526992
Bmw,1 Series,2007,2.0,4,Automatic,Gasoline,28.0,46.1,37.3,238.1216260936849
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,21.2,39.2,29.8,298.5969597047795
Bmw,1 Series,2007,2.0,4,Manual,Gasoline,27.0,46.1,36.8,241.90133444437834
Bmw,1 Series,2007,2.0,4,Automatic,Diesel,29.8,46.1,38.6,230.5622093922981
Bmw,1 Series,2007,2.0,4,Manual,Diesel,36.2,53.5,45.2,196.54483423605743
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,18.8,37.9,27.7,321.27520980893996
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,17.3,35.6,25.6,347.73316826379386
Bmw,1 Series,2007,3.0,6,Automatic,Gasoline,19.1,39.2,28.3,313.71579310755317
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,19.0,37.3,27.7,321.27520980893996
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,17.3,35.6,25.6,347.73316826379386
Bmw,1 Series,2007,3.0,6,Manual,Gasoline,19.3,39.2,28.3,313.71579310755317
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,34.1,50.0,42.8,207.88395928813762
Bmw,1 Series,2008,2.0,4,Manual,Diesel,41.3,54.7,49.0,181.42600083328372
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,21.0,36.8,28.7,309.9360847568597
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,25.8,42.0,34.1,260.7998761978454
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,22.0,38.6,30.2,294.8172513540861
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,28.0,43.6,36.2,245.68104279507176
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,34.1,50.0,42.8,207.88395928813762
Bmw,1 Series,2008,2.0,4,Manual,Diesel,37.9,53.5,47.0,188.98541753467057
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,20.8,36.2,28.3,313.71579310755317
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,25.0,42.0,33.6,264.57958454853883
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,20.3,37.3,28.7,309.9360847568597
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,26.7,42.0,34.6,257.0201678471519
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,33.1,49.0,41.3,215.44337598952447
Bmw,1 Series,2008,2.0,4,Manual,Diesel,35.6,52.3,44.4,200.3245425867508
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,19.9,37.3,28.3,313.71579310755317
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.6,37.9,28.3,313.71579310755317
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,18.0,27.0,21.0,423.32733527766203
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,18.0,28.0,22.0,404.428793524195
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,19.9,34.6,27.4,325.05491815963336
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,18.0,25.0,19.9,446.0055853818225
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.0,28.0,22.0,404.428793524195
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.3,36.2,27.4,325.05491815963336
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,19.0,25.0,21.0,423.32733527766203
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.0,28.0,22.0,404.428793524195
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,35.1,52.3,44.4,200.3245425867508
Bmw,1 Series,2008,2.0,4,Manual,Diesel,44.4,58.8,52.3,170.08687578120353
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,35.1,52.3,44.4,200.3245425867508
Bmw,1 Series,2008,2.0,4,Manual,Diesel,39.9,58.8,50.0,177.64629248259035
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,21.8,38.6,29.4,302.3766680554729
Bmw,1 Series,2008,2.0,4,Automatic,Gasoline,26.4,44.4,35.6,249.46075114576513
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,20.6,39.2,30.2,294.8172513540861
Bmw,1 Series,2008,2.0,4,Manual,Gasoline,27.7,44.4,36.2,245.68104279507176
Bmw,1 Series,2008,2.0,4,Automatic,Diesel,34.1,50.0,42.8,207.88395928813762
Bmw,1 Series,2008,2.0,4,Manual,Diesel,35.1,54.7,46.1,192.76512588536397
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,20.3,38.6,29.0,306.1563764061663
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.9,39.9,29.0,306.1563764061663
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,18.0,28.0,22.0,404.428793524195
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,18.0,28.0,22.0,404.428793524195
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,20.1,35.1,27.7,321.27520980893996
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,18.0,25.0,21.0,423.32733527766203
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.9,28.0,23.1,385.53025177072794
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.4,36.8,27.7,321.27520980893996
Bmw,1 Series,2008,3.0,6,Automatic,Gasoline,18.0,25.0,21.0,423.32733527766203
Bmw,1 Series,2008,3.0,6,Manual,Gasoline,19.9,28.0,23.1,385.53025177072794
Bmw,1 Series,2004,1.6,4,Automatic,Gasoline,22.4,40.6,31.4,283.4781263020058
Bmw,1 Series,2004,1.6,4,Manual,Gasoline,22.4,39.9,31.4,283.4781263020058
Bmw,1 Series,2004,2.0,4,Automatic,Diesel,30.5,52.3,42.0,211.66366763883101
Bmw,1 Series,2004,2.0,4,Manual,Diesel,30.5,52.3,42.0,211.66366763883101
Bmw,1 Series,2004,2.0,4,Automatic,Gasoline,22.0,38.6,30.2,294.8172513540861
Bmw,1 Series,2004,2.0,4,Manual,Gasoline,22.8,42.0,32.2,275.918709600619
Bmw,1 Series,2004,2.0,4,Automatic,Diesel,27.0,42.8,35.6,249.46075114576513
Bmw,1 Series,2004,2.0,4,Manual,Diesel,30.5,51.1,41.3,215.44337598952447
Bmw,1 Series,2004,2.0,4,Automatic,Gasoline,21.4,37.9,29.8,298.5969597047795
Bmw,1 Series,2004,2.0,4,Manual,Gasoline,22.0,42.0,31.8,279.6984179513125
Bmw,1 Series,2004,3.0,6,Automatic,Gasoline,16.9,34.6,25.0,355.2925849651807
Bmw,1 Series,2004,3.0,6,Manual,Gasoline,17.2,35.6,25.6,347.73316826379386
Bmw,1 Series,2017,1.5,4,Automatic,Diesel,57.4,69.2,65.3,136.0695006249628
Bmw,1 Series,2017,1.5,3,Automatic,Hybrid,39.9,56.0,49.0,181.42600083328372
Bmw,1 Series,2017,1.5,3,Manual,Hybrid,37.3,56.0,47.0,188.98541753467057
Bmw,1 Series,2017,1.5,4,Manual,Diesel,54.7,71.3,63.6,139.84920897565624
Bmw,1 Series,2017,1.5,3,Manual,Hybrid,37.9,54.7,47.0,188.98541753467057
Bmw,1 Series,2017,1.6,4,Automatic,Gasoline,32.7,51.1,42.0,211.66366763883101
Bmw,1 Series,2017,1.6,4,Automatic,Gasoline,33.1,51.1,42.0,211.66366763883101
Bmw,1 Series,2017,1.6,4,Manual,Gasoline,33.6,52.3,43.6,204.10425093744425
Bmw,1 Series,2017,1.6,4,Manual,Gasoline,31.8,50.0,41.3,215.44337598952447
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,50.0,65.3,58.8,151.18833402773646
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,33.6,50.0,42.8,207.88395928813762
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,51.1,67.2,60.3,147.40862567704306
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2017,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2017,2.0,4,Manual,Gasoline,30.9,50.0,41.3,215.44337598952447
Bmw,1 Series,2017,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2017,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2017,2.0,4,Manual,Diesel,46.1,61.9,54.7,162.52745907981668
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,22.8,39.9,31.4,283.4781263020058
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,25.0,40.6,33.1,268.35929289923223
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,21.8,38.6,30.2,294.8172513540861
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,24.0,39.2,31.8,279.6984179513125
Bmw,1 Series,2017,3.0,6,Manual,Gasoline,21.6,36.8,29.4,302.3766680554729
Bmw,1 Series,2017,3.0,6,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Bmw,1 Series,2017,1.5,4,Automatic,Diesel,57.4,69.2,65.3,136.0695006249628
Bmw,1 Series,2017,1.5,3,Automatic,Hybrid,36.8,51.1,45.2,196.54483423605743
Bmw,1 Series,2017,1.5,3,Manual,Hybrid,37.3,56.0,47.0,188.98541753467057
Bmw,1 Series,2017,1.5,4,Manual,Diesel,54.7,71.3,63.6,139.84920897565624
Bmw,1 Series,2017,1.5,3,Manual,Hybrid,35.1,50.0,43.6,204.10425093744425
Bmw,1 Series,2017,1.6,4,Automatic,Gasoline,32.7,51.1,42.0,211.66366763883101
Bmw,1 Series,2017,1.6,4,Automatic,Gasoline,33.1,51.1,42.0,211.66366763883101
Bmw,1 Series,2017,1.6,4,Manual,Gasoline,33.6,52.3,43.6,204.10425093744425
Bmw,1 Series,2017,1.6,4,Manual,Gasoline,31.8,50.0,41.3,215.44337598952447
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,50.0,65.3,58.8,151.18833402773646
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,33.6,50.0,42.8,207.88395928813762
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,51.1,67.2,60.3,147.40862567704306
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2017,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2017,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2017,2.0,4,Manual,Gasoline,30.9,50.0,41.3,215.44337598952447
Bmw,1 Series,2017,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2017,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2017,2.0,4,Manual,Diesel,46.1,61.9,54.7,162.52745907981668
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,25.0,40.6,33.1,268.35929289923223
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,21.8,38.6,30.2,294.8172513540861
Bmw,1 Series,2017,3.0,6,Automatic,Gasoline,24.0,39.2,31.8,279.6984179513125
Bmw,1 Series,2017,3.0,6,Manual,Gasoline,21.6,36.8,29.4,302.3766680554729
Bmw,1 Series,2017,3.0,6,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Bmw,1 Series,2011,1.6,4,Manual,Diesel,48.0,63.6,57.4,154.96804237842986
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,33.1,52.3,42.8,207.88395928813762
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,2.0,4,Manual,Diesel,53.5,69.2,61.9,143.6289173263496
Bmw,1 Series,2011,2.0,4,Manual,Diesel,46.1,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,1.6,4,Automatic,Gasoline,31.8,49.0,40.6,219.22308434021787
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,32.7,49.0,41.3,215.44337598952447
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,46.1,63.6,56.0,158.74775072912328
Bmw,1 Series,2011,2.0,4,Manual,Diesel,46.1,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,2.0,4,Manual,Diesel,43.6,57.4,51.1,173.86658413189693
Bmw,1 Series,2011,1.6,4,Automatic,Gasoline,31.8,49.0,40.6,219.22308434021787
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,30.9,48.0,39.9,223.00279269091126
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,44.4,57.4,52.3,170.08687578120353
Bmw,1 Series,2011,2.0,4,Manual,Diesel,41.3,58.8,51.1,173.86658413189693
Bmw,1 Series,2011,2.0,4,Manual,Diesel,39.9,57.4,49.0,181.42600083328372
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,41.3,56.0,50.0,177.64629248259035
Bmw,1 Series,2011,2.0,4,Manual,Diesel,39.2,56.0,48.0,185.20570918397718
Bmw,1 Series,2011,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2011,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2011,3.0,6,Automatic,Gasoline,22.8,40.6,31.4,283.4781263020058
Bmw,1 Series,2011,3.0,6,Manual,Gasoline,21.0,37.9,29.4,302.3766680554729
Bmw,1 Series,2011,3.0,6,Automatic,Gasoline,21.8,38.6,30.2,294.8172513540861
Bmw,1 Series,2011,1.6,4,Manual,Diesel,48.0,63.6,57.4,154.96804237842986
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,33.1,52.3,42.8,207.88395928813762
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,2.0,4,Manual,Diesel,53.5,69.2,61.9,143.6289173263496
Bmw,1 Series,2011,2.0,4,Manual,Diesel,46.1,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,1.6,4,Automatic,Gasoline,32.7,50.0,42.0,211.66366763883101
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,33.1,51.1,42.8,207.88395928813762
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,46.1,63.6,56.0,158.74775072912328
Bmw,1 Series,2011,2.0,4,Manual,Diesel,46.1,65.3,57.4,154.96804237842986
Bmw,1 Series,2011,2.0,4,Manual,Diesel,43.6,57.4,51.1,173.86658413189693
Bmw,1 Series,2011,1.6,4,Automatic,Gasoline,31.4,49.0,40.6,219.22308434021787
Bmw,1 Series,2011,1.6,4,Manual,Gasoline,32.7,50.0,42.0,211.66366763883101
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,42.0,60.3,52.3,170.08687578120353
Bmw,1 Series,2011,2.0,4,Manual,Diesel,45.2,60.3,53.5,166.3071674305101
Bmw,1 Series,2011,2.0,4,Manual,Diesel,40.6,58.8,50.0,177.64629248259035
Bmw,1 Series,2011,2.0,4,Automatic,Diesel,41.3,56.0,50.0,177.64629248259035
Bmw,1 Series,2011,2.0,4,Manual,Diesel,39.2,56.0,48.0,185.20570918397718
Bmw,1 Series,2011,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2011,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2011,3.0,6,Automatic,Gasoline,22.8,40.6,31.4,283.4781263020058
Bmw,1 Series,2011,3.0,6,Manual,Gasoline,21.0,37.9,29.4,302.3766680554729
Bmw,1 Series,2011,3.0,6,Automatic,Gasoline,25.6,34.7,30.2,294.8172513540861
Bmw,1 Series,2015,1.5,4,Manual,Diesel,60.3,75.9,69.2,128.51008392357596
Bmw,1 Series,2015,1.5,3,Manual,Diesel,54.7,71.3,63.6,139.84920897565624
Bmw,1 Series,2015,1.5,3,Automatic,Diesel,57.4,69.2,65.3,136.0695006249628
Bmw,1 Series,2015,1.5,3,Manual,Hybrid,37.3,56.0,47.0,188.98541753467057
Bmw,1 Series,2015,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2015,2.0,4,Manual,Diesel,46.1,61.9,54.7,162.52745907981668
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,50.0,65.3,58.8,151.18833402773646
Bmw,1 Series,2015,1.5,3,Manual,Hybrid,37.9,54.7,47.0,188.98541753467057
Bmw,1 Series,2015,1.5,3,Automatic,Hybrid,39.9,56.0,49.0,181.42600083328372
Bmw,1 Series,2015,2.0,4,Manual,Diesel,47.0,67.2,57.4,154.96804237842986
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,51.1,67.2,60.3,147.40862567704306
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2015,1.6,4,Manual,Gasoline,31.8,50.0,41.3,215.44337598952447
Bmw,1 Series,2015,2.0,4,Manual,Gasoline,30.9,50.0,41.3,215.44337598952447
Bmw,1 Series,2015,1.6,4,Automatic,Gasoline,30.9,48.0,39.9,223.00279269091126
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,33.6,50.0,42.8,207.88395928813762
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2015,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,32.7,48.0,41.3,215.44337598952447
Bmw,1 Series,2015,3.0,6,Manual,Gasoline,21.6,36.8,29.4,302.3766680554729
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,22.8,39.9,31.4,283.4781263020058
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,21.8,38.6,30.2,294.8172513540861
Bmw,1 Series,2015,3.0,6,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,25.0,40.6,33.1,268.35929289923223
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,24.0,39.2,31.8,279.6984179513125
Bmw,1 Series,2015,1.5,4,Manual,Diesel,60.3,75.9,69.2,128.51008392357596
Bmw,1 Series,2015,1.5,3,Manual,Diesel,54.7,71.3,63.6,139.84920897565624
Bmw,1 Series,2015,1.5,3,Automatic,Diesel,57.4,69.2,65.3,136.0695006249628
Bmw,1 Series,2015,1.5,3,Manual,Hybrid,37.3,56.0,47.0,188.98541753467057
Bmw,1 Series,2015,2.0,4,Manual,Diesel,47.0,65.3,57.4,154.96804237842986
Bmw,1 Series,2015,2.0,4,Manual,Diesel,46.1,61.9,54.7,162.52745907981668
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,50.0,65.3,58.8,151.18833402773646
Bmw,1 Series,2015,1.5,3,Manual,Hybrid,37.9,54.7,47.0,188.98541753467057
Bmw,1 Series,2015,1.5,3,Automatic,Hybrid,39.9,56.0,49.0,181.42600083328372
Bmw,1 Series,2015,2.0,4,Manual,Diesel,47.0,67.2,57.4,154.96804237842986
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,51.1,67.2,60.3,147.40862567704306
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2015,1.6,4,Manual,Gasoline,31.8,50.0,41.3,215.44337598952447
Bmw,1 Series,2015,2.0,4,Manual,Gasoline,30.9,50.0,41.3,215.44337598952447
Bmw,1 Series,2015,1.6,4,Automatic,Gasoline,33.1,51.1,42.0,211.66366763883101
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,33.6,50.0,42.8,207.88395928813762
Bmw,1 Series,2015,2.0,4,Automatic,Diesel,46.1,60.3,54.7,162.52745907981668
Bmw,1 Series,2015,2.0,4,Manual,Gasoline,27.4,43.6,35.6,249.46075114576513
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,27.7,46.1,37.3,238.1216260936849
Bmw,1 Series,2015,2.0,4,Automatic,Gasoline,32.7,48.0,41.3,215.44337598952447
Bmw,1 Series,2015,3.0,6,Manual,Gasoline,21.6,36.8,29.4,302.3766680554729
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,22.8,39.9,31.4,283.4781263020058
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,21.8,38.6,30.2,294.8172513540861
Bmw,1 Series,2015,3.0,6,Manual,Gasoline,22.2,37.9,30.2,294.8172513540861
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,25.0,40.6,33.1,268.35929289923223
Bmw,1 Series,2015,3.0,6,Automatic,Gasoline,24.0,39.2,31.8,279.6984179513125
Bmw,1 Series,2019,1.5,3,Manual,Diesel,52.3,67.2,61.9,143.6289173263496
Bmw,1 Series,2019,1.5,3,Automatic,Diesel,52.3,67.2,61.9,143.6289173263496
Bmw,1 Series,2019,2.0,4,Manual,Diesel,49.0,61.9,57.4,154.96804237842986
Bmw,1 Series,2019,2.0,4,Automatic,Diesel,49.0,61.9,57.4,154.96804237842986
Bmw,1 Series,2019,1.5,3,Manual,Hybrid,33.6,54.7,47.0,188.98541753467057
Bmw,1 Series,2019,1.5,3,Automatic,Hybrid,33.6,54.7,47.0,188.98541753467057
Bmw,1 Series,2019,2.0,4,Automatic,Diesel,46.1,57.4,52.3,170.08687578120353
Bmw,1 Series,2019,2.0,4,Automatic,Gasoline,28.7,39.2,34.6,257.0201678471519
Bmw,1 Series,2017,1.5,3,Automatic,Hybrid,36.4,49.2,42.8,207.88395928813762
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,32.2,43.6,37.9,234.3419177429915
Bmw,1 Series,2017,2.0,4,Automatic,Gasoline,31.2,42.3,36.8,241.90133444437834
Bmw,1M,2011,3.0,6,Manual,Gasoline,17.3,32.2,24.5,362.85200166656745
Bmw,2 Series,2013,2.0,4,Manual,Diesel,42.8,61.9,53.5,166.3071674305101
Bmw,2 Series,2013,2.0,4,Automatic,Diesel,50.0,63.6,57.4,154.96804237842986
Bmw,2 Series,2013,2.0,4,Manual,Gasoline,26.4,46.1,36.2,245.68104279507176
Bmw,2 Series,2013,2.0,4,Automatic,Gasoline,28.3,47.0,37.9,234.3419177429915
Bmw,2 Series,2013,2.0,4,Manual,Gasoline,25.8,42.8,34.6,257.0201678471519
Bmw,2 Series,2013,2.0,4,Automatic,Gasoline,26.7,44.4,35.6,249.46075114576513
Bmw,2 Series,2013,3.0,6,Manual,Gasoline,20.5,34.6,27.7,321.27520980893996
Bmw,2 Series,2013,3.0,6,Automatic,Gasoline,22.0,37.9,29.8,298.5969597047795
Bmw,2 Series,2013,2.0,4,Manual,Diesel,42.0,60.3,52.3,170.08687578120353
Bmw,2 Series,2013,2.0,4,Manual,Diesel,47.0,67.2,57.4,154.96804237842986
Bmw,2 Series,2013,2.0,4,Automatic,Diesel,48.0,61.9,56.0,158.74775072912328
Bmw,2 Series,2013,2.0,4,Automatic,Diesel,53.5,69.2,61.9,143.6289173263496
Bmw,2 Series,2013,2.0,4,Manual,Gasoline,28.3,49.0,38.6,230.5622093922981
